337.6477,289.8474,337.6477,130.8871,381.9343,130.8871,381.9343,289.8474
338.688,289.8474,338.688,130.8871,382.9746,130.8871,382.9746,289.8474
341.8088,290.8871,341.8088,132.9666,386.0954,132.9666,386.0954,290.8871
342.8491,291.9269,342.8491,134.0064,387.1357,134.0064,387.1357,291.9269
344.9297,291.9269,344.9297,134.0064,389.2163,134.0064,389.2163,291.9269
344.9297,291.9269,344.9297,134.0064,389.2163,134.0064,389.2163,291.9269
345.9699,291.9269,345.9699,134.0064,390.2566,134.0064,390.2566,291.9269
347.0102,292.9666,347.0102,132.9666,391.2968,132.9666,391.2968,292.9666
348.0505,295.0461,348.0505,129.8474,392.3371,129.8474,392.3371,295.0461
349.0908,296.0858,349.0908,128.8076,393.3774,128.8076,393.3774,296.0858
351.1714,297.1256,351.1714,128.8076,395.458,128.8076,395.458,297.1256
353.2519,297.1256,353.2519,128.8076,397.5385,128.8076,397.5385,297.1256
354.2922,297.1256,354.2922,128.8076,398.5788,128.8076,398.5788,297.1256
355.3325,297.1256,355.3325,128.8076,399.6191,128.8076,399.6191,297.1256
358.4533,299.2051,358.4533,130.8871,402.74,130.8871,402.74,299.2051
358.4533,300.2448,358.4533,131.9269,402.74,131.9269,402.74,300.2448
358.4533,300.2448,358.4533,131.9269,402.74,131.9269,402.74,300.2448
361.5742,301.2845,361.5742,132.9666,405.8608,132.9666,405.8608,301.2845
362.6145,301.2845,362.6145,132.9666,406.9011,132.9666,406.9011,301.2845
364.695,300.2448,364.695,131.9269,408.9817,131.9269,408.9817,300.2448
365.7353,298.1653,365.7353,129.8474,410.0219,129.8474,410.0219,298.1653
365.7353,298.1653,365.7353,129.8474,410.0219,129.8474,410.0219,298.1653
365.7353,299.205,365.7353,130.8871,410.0219,130.8871,410.0219,299.205
365.7353,299.205,365.7353,130.8871,410.0219,130.8871,410.0219,299.205
365.7353,302.3243,365.7353,131.9269,410.0219,131.9269,410.0219,302.3243
366.7756,303.364,366.7756,132.9666,411.0622,132.9666,411.0622,303.364
366.7756,304.4037,366.7756,134.0064,411.0622,134.0064,411.0622,304.4037
366.7756,305.4435,366.7756,135.0461,411.0622,135.0461,411.0622,305.4435
366.7756,307.523,366.7756,135.0461,411.0622,135.0461,411.0622,307.523
365.7353,307.523,365.7353,135.0461,410.0219,135.0461,410.0219,307.523
365.7353,307.523,365.7353,132.9667,410.0219,132.9667,410.0219,307.523
365.7353,307.523,365.7353,132.9667,410.0219,132.9667,410.0219,307.523
365.7353,306.4832,365.7353,131.9269,410.0219,131.9269,410.0219,306.4832
365.7353,305.4435,365.7353,130.8872,410.0219,130.8872,410.0219,305.4435
366.7756,305.4435,366.7756,130.8872,411.0622,130.8872,411.0622,305.4435
366.7756,310.6422,366.7756,130.8872,411.0622,130.8872,411.0622,310.6422
367.8159,313.7615,367.8159,131.9269,412.1025,131.9269,412.1025,313.7615
